RK,PLAYER NAME,TEAM,POS,BEST,WORST,AVG.,STD.DEV,PROJ,POS_RK,ND,ADD
562,Jacksin Meeks,DET,WR223,402,402,402,0,#N/A,223,#N/A,Jacksin Meeks
563,Bo Melton,GB,WR224,403,403,403,0,#N/A,224,#N/A,Bo Melton
564,Patrick Edwards,DET,WR225,404,404,404,0,#N/A,225,#N/A,Patrick Edwards
565,Demario Ballard,DET,WR226,405,405,405,0,#N/A,226,#N/A,Demario Ballard
566,Mecole Hardman Jr.,GB,WR227,406,406,406,0,#N/A,227,#N/A,Mecole Hardman Jr.
567,Amar Johnson,LAC,RB132,410,410,410,0,#N/A,132,#N/A,Amar Johnson
568,Silas Bolden,HOU,WR228,411,411,411,0,#N/A,228,#N/A,Silas Bolden
569,Josh Kelly,HOU,WR229,412,412,412,0,#N/A,229,#N/A,Josh Kelly
570,Jared Wayne,HOU,WR230,413,413,413,0,#N/A,230,#N/A,Jared Wayne
571,Case Keenum,CHI,QB97,416,416,416,0,#N/A,97,#N/A,Case Keenum
572,DJ Uiagalelei,LAC,QB98,418,418,418,0,#N/A,98,#N/A,DJ Uiagalelei
573,Braxton Berrios,HOU,WR231,421,421,421,0,#N/A,231,#N/A,Braxton Berrios
574,Ainias Smith,CAR,WR232,423,423,423,0,#N/A,232,#N/A,Ainias Smith
575,D'Ernest Johnson,BAL,RB133,424,424,424,0,#N/A,133,#N/A,D'Ernest Johnson
576,Tim Flanders,NO,RB134,425,425,425,0,#N/A,134,#N/A,Tim Flanders
577,Dalevon Campbell,CAR,WR233,426,426,426,0,#N/A,233,#N/A,Dalevon Campbell
578,Ja'seem Reed,CAR,WR234,427,427,427,0,#N/A,234,#N/A,Ja'seem Reed
579,Brittain Brown,CHI,RB135,428,428,428,0,#N/A,135,#N/A,Brittain Brown
580,Willie Carter,CHI,RB136,429,429,429,0,#N/A,136,#N/A,Willie Carter
581,Travis Homer,CHI,RB137,430,430,430,0,#N/A,137,#N/A,Travis Homer
582,Xazavian Valladay,MIN,RB138,431,431,431,0,#N/A,138,#N/A,Xazavian Valladay
583,C.J. Ham,MIN,RB139,432,432,432,0,#N/A,139,#N/A,C.J. Ham
584,Zonovan Knight,ARI,RB140,433,433,433,0,#N/A,140,#N/A,Zonovan Knight
585,Terrell Jennings,NE,RB141,434,434,434,0,#N/A,141,#N/A,Terrell Jennings
586,Garrett Mills,NE,RB142,435,435,435,0,#N/A,142,#N/A,Garrett Mills
587,Josh Williams,TB,RB143,436,436,436,0,#N/A,143,#N/A,Josh Williams
588,DeeJay Dallas,CAR,RB144,438,438,438,0,#N/A,144,#N/A,DeeJay Dallas
589,Dantrell Savage,CAR,RB145,439,439,439,0,#N/A,145,#N/A,Dantrell Savage
590,Chad Simpson,WAS,RB146,441,441,441,0,#N/A,146,#N/A,Chad Simpson
591,Anthony Alridge,WAS,RB147,442,442,442,0,#N/A,147,#N/A,Anthony Alridge
592,Ja'Corey Brooks,WAS,WR235,444,444,444,0,#N/A,235,#N/A,Ja'Corey Brooks
593,Lawrence Cager,WAS,WR236,445,445,445,0,#N/A,236,#N/A,Lawrence Cager
594,Mike Furrey,WAS,WR237,446,446,446,0,#N/A,237,#N/A,Mike Furrey
595,Bobby Wade,WAS,WR238,447,447,447,0,#N/A,238,#N/A,Bobby Wade
596,Simi Fehoko,ARI,WR239,450,450,450,0,#N/A,239,#N/A,Simi Fehoko
597,Deuce Vaughn,DEN,RB148,451,451,451,0,#N/A,148,#N/A,Deuce Vaughn
598,Brennan Clay,FA,RB149,452,452,452,0,#N/A,149,#N/A,Brennan Clay
599,Andre Baccellia,ARI,WR240,454,454,454,0,#N/A,240,#N/A,Andre Baccellia
600,Tejhaun Palmer,ARI,WR241,455,455,455,0,#N/A,241,#N/A,Tejhaun Palmer
601,Frank Gore Jr.,BUF,RB150,457,457,457,0,#N/A,150,#N/A,Frank Gore Jr.
